area_id,avg_sale_price,avg_sale_value,transaction_count,parking_score,metro_score,mall_score,avg_rent,contract_count,rental_yield,avg_sale_price_norm,transaction_count_norm,parking_score_norm,rental_yield_norm,avg_rent_norm,contract_count_norm,metro_score_norm,mall_score_norm,hotspot_score_raw,hotspot_score,rank
325.0,21158.73376344086,24128535.85714286,93,0.0,0.956989247311828,0.956989247311828,191792.0424108879,1543,0.007948764216213766,0.21306728675731637,0.0006735091289769982,0.0,0.054016831616801965,0.025150241047813274,0.012296160440173837,0.956989247311828,0.956989247311828,0.2625956467800499,41.96076351721747,83
326.0,21189.537146341463,12835046.619607843,410,0.6707317073170732,0.9878048780487804,0.9878048780487804,319522.0200690817,11870,0.0248944962600256,0.21337796412975107,0.002994187323386872,0.6712161233797226,0.1693612139088472,0.04198762947629447,0.0946453490690164,0.9878048780487804,0.9878048780487804,0.3604814122071059,57.666730031425196,37
328.0,4439.496745886655,2986431.3382899626,547,0.0,0.9689213893967094,0.9689213893967094,100019.91577854673,289,0.03349144997782482,0.04444007323054191,0.003997130265450445,0.0,0.22787803180783936,0.013052822952654242,0.002296559148359316,0.9689213893967094,0.9689213893967094,0.26387532000805475,42.166089641812675,82
329.0,38942.78438381082,9781252.037477693,2199,0.948613005911778,0.6607548885857207,0.6607548885857207,433620.1806647673,10530,0.04433176642451447,0.3924340185156765,0.016091011581428716,0.9492981134924825,0.3016647293173353,0.0570280693491151,0.08395996969817791,0.6607548885857207,0.6607548885857207,0.36092155916184887,57.7373524891683,36
330.0,19224.21613752663,2666576.1629184694,136599,0.967730364058302,0.8972027613672136,0.8972027613672136,387757.39046676975,3235,0.14541395661558137,0.193556090377132,1.0,0.9684292785833639,0.9897000858408278,0.05098242816812262,0.025788445436784817,0.8972027613672136,0.8972027613672136,0.6168991794398067,98.80947278093991,2
331.0,32743.282397345494,4606174.077294686,2411,0.997096640398175,0.8245541269182912,0.8245541269182912,3377153.586597938,97,0.14692716065679484,0.3299069579725586,0.01764301087863658,0.9978167638444851,1.0,0.44504516773563224,0.000765519716119772,0.8245541269182912,0.8245541269182912,0.5360538585467971,85.8376796173854,6
332.0,40588.45818235995,3959062.3584237327,5034,0.9944378228049264,0.8972983710766785,0.8972983710766785,1822537.707196018,4219,0.14692716065679484,0.4090319880720623,0.036845341805882954,0.995156025999166,1.0,0.24011542533309876,0.03363502252701248,0.8972983710766785,0.8972983710766785,0.5460961100302975,87.44897891957703,4
333.0,27886.86186173185,3474107.733143061,14320,0.9863128491620112,0.3615223463687151,0.3615223463687151,332788.1439157052,8494,0.09579096835164301,0.28092597506198,0.10482583932414823,0.9870251843352547,0.651931678197468,0.04373637228703595,0.06772457238547108,0.3615223463687151,0.3615223463687151,0.34104065068839584,54.547421027797974,44
334.0,17975.685353934845,3755442.469200199,14918,0.8683469633999196,0.9049470438396569,0.9049470438396569,146570.53412224937,2045,0.03902883224129504,0.18096363374657928,0.10920364866249872,0.8689741012143913,0.26556928852331063,0.019189133762449673,0.016299190622383476,0.9049470438396569,0.9049470438396569,0.37151695334274626,59.43740464163386,34
335.0,15936.273004070785,5290703.262514996,12037,0.4740383816565589,0.8020270831602558,0.8020270831602558,428826.6275862069,145,0.08105285938534365,0.16039448807153486,0.08811256387355598,0.4743807418042629,0.5516139067093111,0.05639618232763415,0.001148279574179658,0.8020270831602558,0.8020270831602558,0.3522749002441574,56.34997880078214,40
336.0,1675.3291637630664,12958319.608695652,287,0.0,0.3937282229965156,0.3937282229965156,122661.51272727273,11,0.009465850236087786,0.016561176806910233,0.002093734900950233,0.0,0.06434316920988148,0.016037442299312046,7.974163709580959e-05,0.3937282229965156,0.3937282229965156,0.10398102864720404,16.51073132724856,137
337.0,5596.53438984439,3589503.395231214,3663,0.0,0.941850941850942,0.941850941850942,52066.36377532229,543,0.014505171897732245,0.05610974653210018,0.026808591633845295,0.0,0.09864428070689492,0.006731577177725011,0.004321996730592879,0.941850941850942,0.941850941850942,0.24250015630492774,38.73640194521704,103
